,baseFare
81533,124.65
285909,124.65
247704,385.12
149635,87.44
132172,171.16
13625,262.33
99229,217.68
97171,152.56
202873,115.35
63312,124.65
119574,171.16
128151,152.56
238912,199.07
186655,217.67
239991,124.65
104255,180.47
72335,180.47
101713,217.67
255994,199.07
224628,115.35
59052,180.47
31303,106.05
38076,115.35
103360,124.65
175224,87.44
261680,217.67
112827,152.56
135184,222.33
125950,124.65
46822,115.35
38939,152.55
73881,124.65
227475,171.16
149556,222.33
262340,264.19
17677,194.42
191725,171.16
225732,310.7
100138,152.56
69369,226.98
229063,199.07
266682,310.7
108382,217.67
15746,110.7
225588,217.67
33322,329.3
110102,217.67
81922,226.98
56558,271.63
673,115.35
222583,217.67
137871,171.16
51631,115.35
258139,124.65
81682,217.67
161944,171.16
155357,129.3
47023,422.33
259339,217.67
79409,273.49
207360,310.7
208474,217.67
122892,310.7
39448,292.09
145220,152.56
200892,171.16
84537,222.33
29816,115.35
200495,217.67
37400,189.77
87890,189.77
94564,152.56
79846,199.07
231365,124.65
13814,282.79
109632,124.65
102552,180.47
237781,310.7
103385,124.65
23150,208.38
181887,124.65
21809,171.16
183924,217.67
163494,171.16
282010,143.26
176354,143.26
60099,271.63
208884,171.16
236327,199.07
278448,310.7
222167,347.91
177228,217.67
26292,133.95
81678,189.77
210353,217.67
2589,262.33
42119,124.65
217393,171.16
108843,217.67
110477,236.28
133810,217.67
180376,310.7
89965,180.47
229494,124.65
83072,189.77
280676,375.81
176119,180.47
106279,199.07
69866,245.58
94081,217.68
70150,394.42
187389,124.65
47293,82.79
188891,171.16
216505,236.28
73370,180.47
39207,213.03
168223,217.67
26887,231.63
61851,236.28
188052,124.65
41989,171.16
49821,180.47
196971,171.16
129669,310.7
114148,152.56
6540,171.16
162249,92.09
44523,115.35
61245,124.65
287874,124.65
694,106.05
188848,171.16
77191,271.63
43888,115.35
2649,152.56
177922,124.65
141908,199.07
216135,282.79
142203,124.65
195574,133.95
146898,171.16
189203,152.56
134749,171.16
46096,180.47
216273,133.95
239544,310.7
62712,180.47
117369,217.67
238512,199.07
137192,231.63
153596,147.91
245673,217.67
219322,171.16
168397,171.16
145621,124.65
221916,171.16
53770,208.38
163876,92.09
22635,166.51
174939,124.65
150735,226.98
160583,124.65
270452,124.65
65578,124.65
171195,124.65
108051,199.07
170142,217.67
247722,310.7
70253,152.56
287817,124.65
45090,124.65
51400,271.63
144414,152.56
52891,124.65
77293,180.47
222185,310.7
220866,217.67
99711,273.49
120863,310.7
108097,310.7
136705,217.67
276489,310.7
33709,271.63
219475,115.35
145111,171.16
66811,180.47
104348,273.49
184992,310.7
170994,180.47
1638,152.56
57953,208.38
289412,431.63
105480,152.56
180258,124.65
67142,180.47
255965,143.26
118290,124.65
91846,217.67
75876,180.47
17757,347.91
182636,124.65
206151,171.16
158317,199.07
94021,124.65
121290,217.67
151784,124.65
181623,124.65
42597,236.28
266042,143.26
111794,310.7
133994,171.16
94390,180.47
9165,185.12
139796,217.67
241043,217.67
283377,264.19
95739,124.65
197388,124.65
71984,124.65
271965,171.16
85573,180.47
162828,310.7
5461,171.16
147946,87.44
204898,115.35
219124,171.16
664,106.05
142131,199.07
80510,124.65
181473,189.77
140292,124.65
136953,87.44
56634,271.63
226240,199.07
277880,366.51
71508,271.63
16181,320.0
110746,124.65
283929,124.65
243553,161.86
118942,426.98
262158,264.19
141503,199.07
169782,180.47
158332,92.09
5602,152.56
37775,271.63
144324,231.63
57523,254.89
71647,245.58
8878,106.05
103464,189.77
123152,217.67
83273,152.56
7321,152.56
188916,171.16
67113,124.65
250387,217.67
128809,217.67
183361,124.65
122989,310.7
255849,171.16
41931,292.09
78891,226.98
230931,124.65
64727,226.97
280974,124.65
84781,217.67
208898,115.35
30479,226.98
9992,217.67
66153,271.63
9381,124.65
132506,199.07
242304,124.65
75904,217.67
49230,347.91
261627,264.19
77896,171.16
287073,310.7
30993,180.47
181133,124.65
288053,310.7
96300,338.6
209726,199.07
109374,124.65
6643,106.05
79171,357.21
145141,199.07
25850,161.86
5634,106.05
80247,180.47
243689,124.65
11064,124.65
164579,124.65
244995,171.16
34148,124.65
255590,264.19
99627,180.47
114951,217.67
179453,124.65
84154,189.77
11084,152.56
200983,124.65
64259,271.63
154500,175.81
229757,143.26
96665,152.56
14603,262.33
153922,268.84
26800,199.07
223419,115.35
251365,217.67
57291,180.47
103179,124.65
26385,208.38
240935,217.67
274541,310.7
177907,87.44
221352,143.26
57634,133.95
44959,115.35
24119,366.51
16857,161.86
124488,124.65
42608,389.77
75149,180.47
132350,217.67
192997,217.67
246534,171.16
152727,152.56
270043,171.16
17747,271.63
159004,171.16
67826,240.93
31455,106.05
144718,264.19
49338,271.63
277080,310.7
184144,171.16
231378,199.07
268903,217.67
196785,217.67
243279,124.65
216286,199.07
112663,152.56
4087,124.65
94590,124.65
253126,310.7
142817,310.7
237860,217.67
613,338.6
252783,118.14
67586,231.63
8003,143.26
144761,217.67
89510,152.56
252292,217.67
14502,262.33
244863,171.16
3151,143.26
274472,199.07
172277,217.67
238571,124.65
54093,180.47
286466,310.7
52585,208.38
99297,124.65
11339,245.58
83922,124.65
213957,171.16
83219,278.14
10305,171.16
38381,133.95
55151,133.95
265334,310.7
91243,124.65
195442,124.65
22343,180.47
262705,143.26
137518,217.67
92989,180.47
140922,87.44
170585,180.47
277774,264.19
176886,87.44
96101,226.98
11544,262.33
109272,199.07
70938,245.58
40577,106.05
169355,245.58
200893,171.16
112807,310.7
31399,250.24
245011,199.07
91011,226.98
226565,133.95
70063,180.47
142495,124.65
85370,271.63
189825,124.65
73049,271.63
217601,199.07
25204,180.47
49838,152.56
145025,264.19
36462,106.05
46688,271.63
118677,124.65
114099,208.37
90587,152.56
255937,124.65
187545,115.35
270794,310.7
280156,310.7
187197,124.65
133181,152.56
192209,124.65
55651,208.38
107177,171.16
286349,217.67
73444,180.47
198639,217.67
276383,199.07
195302,124.65
21504,347.91
221239,115.35
140330,199.07
142380,87.44
24993,133.96
192559,115.35
120686,124.65
154551,129.3
147209,199.07
178023,143.26
107233,171.16
25106,264.19
255740,171.16
229004,171.16
11545,262.33
122018,171.16
93992,124.65
156803,92.09
52273,231.63
54798,213.03
77431,180.47
23073,199.07
166886,217.67
35042,208.38
248008,217.67
176324,124.65
141376,217.67
5550,171.16
103215,189.77
14894,282.79
153412,124.65
12837,217.67
269718,310.7
171432,87.44
106413,217.67
210130,217.67
7796,217.67
90638,180.47
44170,271.63
47565,217.67
38418,133.95
102828,152.56
182003,310.7
174674,87.44
247500,292.09
77279,124.65
233720,310.7
174190,124.65
78306,152.56
134966,124.65
6070,180.47
8249,171.16
193509,171.16
165941,171.16
286841,310.7
90613,152.56
204543,124.65
269001,217.67
120806,87.44
176577,124.65
237890,217.67
238521,292.09
172769,180.47
123825,124.65
152073,217.67
241561,124.65
72583,226.98
97255,124.65
56436,133.95
182391,245.58
209781,199.07
1198,143.26
157154,124.65
72169,271.63
86513,208.37
52558,259.54
4588,106.05
76226,217.67
181241,161.86
199021,171.16
233718,310.7
152583,199.07
22433,133.95
199930,115.35
84437,152.56
57457,133.95
140430,124.65
235049,124.65
85489,271.63
212727,217.67
245921,310.7
246968,199.07
13052,189.76
48065,208.38
204517,124.65
243501,124.65
68656,152.56
77955,175.82
95261,152.56
5065,161.86
120318,217.67
220151,310.7
207251,310.7
4616,87.44
2635,262.33
283521,264.19
132477,152.56
248598,217.67
99127,152.56
36650,82.79
155214,222.32
265150,217.67
172809,143.26
241724,161.86
75290,180.47
203487,199.07
99577,226.98
56853,180.47
77377,124.65
695,106.05
247293,124.65
146373,310.7
197083,171.16
43812,171.16
105269,180.47
191387,310.7
49606,226.98
188501,217.67
129576,124.65
232930,236.28
126010,124.65
34921,208.38
187395,161.86
46051,171.16
60413,394.42
38458,226.98
72635,152.56
148815,124.65
76961,226.98
87560,124.65
113359,152.56
102408,347.91
192657,143.26
110915,152.56
66460,180.47
146229,124.65
120458,124.65
168273,217.67
152607,124.65
216798,310.7
71316,271.63
260767,310.7
159870,236.28
154,262.33
199858,133.95
4353,262.33
268957,217.67
14792,106.05
23710,115.35
14880,171.16
45429,124.65
208967,171.16
18896,133.95
221411,171.16
158658,124.65
31306,203.73
278479,217.67
39731,271.63
149359,124.65
173353,124.65
181409,115.35
207685,217.67
101253,180.47
46742,271.63
191947,171.16
121584,217.67
1593,143.26
178524,87.44
79706,124.65
55567,199.07
206349,115.35
201731,171.16
99458,271.63
45706,180.47
161135,217.67
152101,217.67
279069,264.19
243401,236.28
176809,124.65
11157,129.31
235105,124.65
137715,217.67
214746,124.65
147352,152.56
117589,208.37
84694,375.81
229948,310.7
64928,180.47
1834,110.7
190234,310.7
99593,180.47
91623,208.37
181103,87.44
116076,171.16
110400,310.7
64584,180.47
190157,310.7
143888,199.07
111662,310.7
238520,292.09
282621,375.81
118358,199.07
106609,124.65
92515,431.63
16017,124.65
44778,115.35
22904,124.65
35883,292.09
259948,347.91
228646,217.67
278547,217.67
67392,180.47
198815,171.16
15498,143.26
112622,171.16
135616,217.67
122080,124.65
50318,254.89
143852,124.65
31318,254.89
31723,271.63
84254,208.37
69546,271.63
146601,217.67
69594,271.63
248827,292.09
151359,222.33
81980,217.67
259773,143.26
67205,385.12
206960,171.16
35325,180.47
273780,217.67
128895,199.07
225654,217.67
157701,171.16
198056,133.95
63807,273.49
255665,171.16
226212,199.07
73128,271.63
192714,310.7
79814,199.07
261476,171.16
103916,189.77
66257,271.63
8639,199.07
22165,292.09
69547,271.63
38214,115.35
15964,194.42
177476,171.16
99100,152.56
179611,87.44
129549,254.89
207722,217.67
259285,217.67
113074,124.65
261188,217.67
52395,199.07
136695,124.65
266238,338.6
113680,217.67
81353,124.65
214430,124.65
277869,199.07
19391,250.24
200793,171.16
105999,217.67
250671,347.91
111154,217.67
64852,310.69
228591,217.67
109066,152.56
1755,245.58
181052,143.26
108694,208.37
226116,171.16
82273,124.65
49200,347.91
104731,217.68
219795,199.07
122117,217.67
31072,199.07
230377,217.67
124172,171.16
192361,124.65
115720,208.37
202405,217.67
173121,124.65
14182,143.26
107309,171.16
3728,199.07
73958,282.79
129245,124.65
10335,282.79
219125,171.16
274028,171.16
252120,104.19
92482,271.63
52412,124.65
172560,87.44
42994,199.07
202201,217.67
84384,217.67
176079,124.65
195282,171.16
215948,143.26
252283,273.49
279055,310.7
36850,199.07
146711,217.67
122460,124.65
164192,92.09
31695,347.91
205254,115.35
177241,431.63
89426,308.84
204131,217.67
29729,271.63
115647,171.16
31540,161.86
87101,271.63
227441,171.16
80737,208.37
178267,124.65
72906,301.4
128808,199.07
213783,217.67
225146,171.16
141600,171.16
177604,171.16
183465,115.35
95873,271.63
148526,264.19
5481,106.05
107626,124.65
237060,171.16
76440,171.16
115876,347.91
196550,310.7
47973,171.16
100076,189.77
60522,180.47
40804,133.95
94315,217.67
150836,124.65
110476,208.37
192996,217.67
262057,143.26
96006,271.63
272312,124.65
4542,161.86
195252,236.28
189873,124.65
165433,171.16
259208,217.67
238274,161.86
183635,124.65
124026,199.07
80246,180.47
121655,124.65
19930,208.37
93010,180.47
27496,106.05
273219,217.67
4320,262.33
84926,268.84
4564,152.56
156033,175.81
4592,152.56
48576,271.63
162402,92.09
161111,217.67
179988,143.26
29365,138.61
143574,124.65
216688,310.7
237056,236.28
127260,171.16
140474,124.65
126095,124.65
169802,124.65
114340,208.37
72905,301.4
19160,208.38
43487,208.38
100625,152.56
65494,236.28
80005,271.63
104917,217.67
130217,217.67
128124,152.56
212185,171.16
72464,180.47
141144,310.7
116780,124.65
64258,271.63
106716,273.49
245496,292.09
189657,199.07
166563,310.7
197922,124.65
173490,310.7
110611,310.7
155395,92.09
205614,310.7
92428,271.63
267254,217.67
113139,152.56
109946,310.7
187548,124.65
89872,222.33
180282,124.65
248737,217.67
159749,199.07
103277,273.49
11390,203.72
78942,273.49
198137,124.65
111232,199.07
83891,180.47
97983,124.65
190695,171.16
50991,171.16
54150,245.58
50479,199.07
186843,217.67
73445,180.47
214657,115.35
59450,271.63
115746,208.37
144848,217.67
8166,282.79
111412,199.07
104562,180.47
199931,115.35
89360,124.65
235629,310.7
147483,87.44
114354,347.91
102551,180.47
246406,217.67
240998,217.67
40834,180.47
7618,262.33
194517,310.7
7261,152.56
92484,273.49
223422,124.65
23671,347.91
80225,273.49
89031,271.63
217660,236.28
284971,124.65
89418,273.49
264489,338.6
41176,166.51
14382,78.14
251237,310.7
8750,166.51
1965,199.07
265106,217.67
149978,310.7
250119,161.86
238092,171.16
23088,254.89
109116,208.37
286017,264.19
101112,271.63
51241,199.07
60560,152.56
232867,124.65
255703,171.16
16293,152.56
207789,171.16
255742,171.16
143686,199.07
235128,143.26
48009,124.65
164589,143.26
109520,199.07
5135,217.67
133274,87.44
18167,385.12
252075,143.26
101724,273.49
133812,217.67
188183,124.65
81858,273.49
213189,217.67
119235,217.67
80276,226.98
127629,124.65
79858,273.49
68818,157.21
224500,171.16
13414,180.47
257594,171.16
90064,213.03
198434,310.7
59122,203.73
62859,124.65
7394,389.77
122600,199.07
155423,389.77
169187,92.09
9097,240.93
63454,208.37
158921,236.28
35892,385.12
234631,124.65
11193,185.12
236404,171.16
118266,152.56
211484,236.28
147945,87.44
210865,133.95
138494,152.56
233934,310.7
185919,124.65
113936,199.07
165605,92.09
23352,138.61
45629,292.09
268586,310.7
142097,152.56
181262,143.26
162405,124.65
44319,271.63
36036,292.09
238766,124.65
37992,161.86
86205,217.68
75594,231.63
124749,310.7
164500,92.09
40,262.33
70518,385.12
57340,294.89
81647,185.12
102192,152.56
227404,171.16
182612,152.56
279230,264.19
14726,262.33
224707,143.26
230376,217.67
231147,124.65
109273,199.07
107870,199.07
229272,133.95
102649,208.37
218064,115.35
162085,92.09
228819,171.16
240642,468.84
255876,264.19
240797,310.7
7736,282.79
175301,310.7
265651,264.19
201465,199.07
154077,175.81
114322,152.56
174189,124.65
28623,208.38
78486,152.56
141882,152.56
153729,315.35
279084,124.65
88477,273.49
131547,152.56
131260,124.65
11011,194.42
102923,152.56
109451,124.65
29155,208.38
216080,171.16
116150,208.37
246515,217.67
267435,217.67
285115,264.19
271207,217.67
267199,310.7
81857,271.63
274933,264.19
171609,124.65
62995,226.97
61007,124.65
90890,226.98
196370,199.07
66014,180.47
34268,292.09
245263,124.65
187791,152.56
115618,217.67
199076,124.65
92782,124.65
175582,217.67
64304,271.63
234718,143.26
281830,199.07
20234,292.09
239964,124.65
102084,152.56
85121,124.65
81394,199.07
237061,199.07
29270,226.97
282995,124.65
142525,222.33
63081,152.56
210872,171.16
146034,152.56
124403,124.65
52154,152.56
97310,124.65
197685,171.16
230583,310.7
47018,264.19
191833,171.16
31816,161.86
51275,250.24
244694,217.67
150809,152.56
230283,217.67
162518,92.09
182924,124.65
14206,217.67
165700,92.09
44613,271.63
65376,208.38
184743,124.65
47174,124.65
161505,171.16
189308,124.65
55875,208.38
83912,375.81
235076,143.26
268853,310.7
154709,147.91
105485,199.07
166381,92.09
174880,124.65
210531,171.16
214454,115.35
103526,152.56
11095,124.65
101030,431.63
22390,320.0
81565,124.65
123848,199.07
256078,199.07
48886,161.86
57466,180.47
147592,143.26
90479,217.67
113425,310.7
172263,245.58
51553,271.63
134511,124.65
215669,171.16
279929,124.65
133177,87.44
55902,180.47
267956,171.16
149006,199.07
16170,185.12
90321,180.47
236872,199.07
23954,208.37
26638,208.38
151731,87.44
107155,199.07
139696,171.16
66574,240.93
203581,115.35
119774,124.65
67331,171.16
37993,161.86
89873,222.33
155449,315.35
84378,152.56
278516,217.67
123796,152.56
6812,87.44
259985,217.67
97105,124.65
166078,124.65
156504,157.21
282951,217.67
284120,394.42
43553,431.63
254958,413.02
288180,310.7
201483,124.65
20622,106.05
228706,217.67
78285,199.07
98623,124.65
149979,310.7
45140,124.65
211107,171.16
140238,171.16
128127,171.16
117976,217.67
24143,292.09
272172,264.19
9607,262.33
59638,180.47
169389,92.09
98913,189.77
81508,180.47
78028,264.18
34918,161.86
248765,217.67
122376,199.07
57419,124.65
177552,171.16
186989,171.16
172253,171.16
243478,143.26
89257,180.47
45749,315.35
282372,310.7
147229,199.07
44612,271.63
270282,310.7
262432,413.02
119079,310.7
212186,171.16
117326,217.67
159929,199.07
183547,124.65
13698,262.33
131158,124.65
258539,161.86
57170,124.65
257170,385.12
172140,217.67
203126,143.26
37003,199.07
269248,264.19
6206,262.33
168429,217.67
254997,124.65
174239,124.65
122571,87.44
36496,133.95
85099,273.49
23296,236.28
252760,161.86
135985,171.16
164161,199.07
171675,310.7
46777,292.09
219636,282.79
146374,310.7
142330,87.44
202612,171.16
7410,106.05
32112,292.09
225791,217.67
179347,171.16
145587,124.65
38023,292.09
203350,124.65
73970,157.21
26780,133.95
158532,171.16
1242,217.67
54094,180.47
45450,124.65
183729,310.7
58700,271.63
74707,152.56
58025,450.24
96610,217.67
105778,310.7
256914,292.09
32830,106.05
139507,310.7
244718,217.67
139561,217.67
13483,106.05
194464,115.35
189376,124.65
15801,82.79
122220,217.67
223341,143.26
161783,124.65
270277,264.19
22949,82.79
60329,180.47
51858,226.98
34478,226.98
90535,180.47
88733,217.68
184402,124.65
113550,310.7
106103,199.07
271471,310.7
140508,124.65
152989,92.09
197325,124.65
92654,217.67
104128,271.63
24841,254.89
166719,310.7
8174,217.67
237183,161.86
10002,217.67
294,115.35
180808,245.58
134858,124.65
50881,199.07
154301,203.72
234881,124.65
75045,271.63
181479,124.65
93431,273.49
253563,217.67
116213,152.56
218013,236.28
81778,273.49
112956,152.56
5003,106.05
9686,262.33
140358,199.07
181075,87.44
118444,217.67
111855,217.67
164529,124.65
214921,199.07
40601,106.05
38289,82.79
249107,124.65
44013,87.44
50510,245.58
87618,152.56
215287,217.67
24949,180.47
232227,217.67
63044,180.47
60889,171.16
6209,262.33
144775,310.7
46001,338.6
67639,180.47
231719,199.07
43847,292.09
120060,199.07
180413,310.7
43103,166.51
92813,180.47
236745,171.16
142730,87.44
96236,208.37
169390,124.65
249210,161.86
96846,217.67
67619,240.93
1943,152.56
168159,329.3
18686,106.05
231799,310.7
3227,171.16
19841,226.98
3589,357.21
257556,171.16
71733,226.98
263555,171.16
277669,366.51
89091,431.63
1219,171.16
267542,413.02
140475,124.65
183894,264.19
30449,292.09
159635,171.16
190259,217.67
182909,124.65
7867,106.05
160566,124.65
116923,124.65
42672,329.3
74224,180.47
181980,310.7
172825,124.65
58212,250.24
26749,106.05
217944,124.65
22458,82.79
263744,413.02
147117,152.56
67433,329.3
209340,236.28
29966,217.67
180121,87.44
218939,217.67
269989,217.67
124697,310.7
155813,222.33
34334,292.09
151244,87.44
22425,366.51
250249,124.65
244862,171.16
126097,152.56
32726,106.05
199903,124.65
35835,292.09
215617,264.19
143964,124.65
66329,203.73
33013,315.35
